MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
5.150042821704204e-5,1,0.008128,3.0048469785798373,3.018225511887075,0.971885198511181,0.0,0.009385342959241975,0.0,0.027201901145422813,0.0
5.150042821704204e-5,1,0.008129,3.004846846185997,3.0182230262121896,0.9718853192731728,0.0,0.00938655683124708,0.0,0.027202909733724166,0.0
5.150042821704204e-5,1,0.00813,3.004846713775999,3.018220539992195,0.9718854400609405,0.0,0.009387770723708605,0.0,0.02720391838119545,0.0
5.150042821704204e-5,1,0.008131,3.0048465813498426,3.0182180532270197,0.971885560874487,0.0,0.009388984636628378,0.0,0.027204927087814065,0.0
5.150042821704204e-5,1,0.008132,3.0048464489075286,3.0182155659165053,0.9718856817138155,0.0,0.009390198570008224,0.0,0.02720593585357124,0.0
5.150042821704204e-5,1,0.008133,3.004846316449056,3.018213078060582,0.971885802578929,0.0,0.009391412523849963,0.0,0.02720694467844477,0.0
5.150042821704204e-5,1,0.008134,3.004846183974426,3.0182105896591107,0.9718859234698302,0.0,0.009392626498155428,0.0,0.027207953562422723,0.0
5.150042821704204e-5,1,0.008135,3.0048460514836375,3.0182081007119823,0.9718860443865217,0.0,0.009393840492926436,0.0,0.02720896250548893,0.0
5.150042821704204e-5,1,0.008136,3.0048459189766916,3.018205611219109,0.9718861653290075,0.0,0.009395054508164821,0.0,0.02720997150762304,0.0
5.150042821704204e-5,1,0.008137,3.004845786453588,3.0182031211803704,0.9718862862972899,0.0,0.009396268543872403,0.0,0.0272109805688111,0.0
5.150042821704204e-5,1,0.008138,3.004845653914327,3.0182006305956413,0.9718864072913719,0.0,0.009397482600051006,0.0,0.02721198968903897,0.0
5.150042821704204e-5,1,0.008139,3.0048455213589085,3.0181981394648223,0.9718865283112565,0.0,0.009398696676702458,0.0,0.027212998868288412,0.0
5.150042821704204e-5,1,0.00814,3.0048453887873325,3.018195647787811,0.9718866493569469,0.0,0.00939991077382858,0.0,0.027214008106541905,0.0
5.150042821704204e-5,1,0.008141,3.0048452561995984,3.018193155564473,0.9718867704284454,0.0,0.0094011248914312,0.0,0.02721501740378797,0.0
5.150042821704204e-5,1,0.008142,3.004845123595708,3.0181906627947184,0.9718868915257557,0.0,0.009402339029512138,0.0,0.027216026760006253,0.0
5.150042821704204e-5,1,0.008143,3.0048449909756596,3.018188169478447,0.9718870126488804,0.0,0.009403553188073222,0.0,0.02721703617517847,0.0
5.150042821704204e-5,1,0.008144,3.0048448583394545,3.018185675615508,0.9718871337978228,0.0,0.009404767367116275,0.0,0.02721804564929496,0.0
5.150042821704204e-5,1,0.008145,3.004844725687092,3.0181831812058335,0.9718872549725855,0.0,0.009405981566643117,0.0,0.027219055182333272,0.0
5.150042821704204e-5,1,0.008146,3.0048445930185728,3.0181806862492917,0.9718873761731718,0.0,0.009407195786655578,0.0,0.02722006477428058,0.0
5.150042821704204e-5,1,0.008147,3.004844460333897,3.018178190745762,0.9718874973995842,0.0,0.009408410027155473,0.0,0.02722107442512176,0.0
5.150042821704204e-5,1,0.008148,3.004844327633064,3.018175694695151,0.9718876186518257,0.0,0.009409624288144633,0.0,0.027222084134838866,0.0
5.150042821704204e-5,1,0.008149,3.0048441949160756,3.0181731980973496,0.9718877399298999,0.0,0.009410838569624878,0.0,0.027223093903413303,0.0
5.150042821704204e-5,1,0.00815,3.0048440621829284,3.0181707009522394,0.9718878612338089,0.0,0.00941205287159803,0.0,0.027224103730832425,0.0
5.150042821704204e-5,1,0.008151,3.0048439294336267,3.0181682032596995,0.9718879825635564,0.0,0.009413267194065917,0.0,0.027225113617080063,0.0
5.150042821704204e-5,1,0.008152,3.0048437966681676,3.0181657050196287,0.9718881039191449,0.0,0.009414481537030355,0.0,0.02722612356213907,0.0
5.150042821704204e-5,1,0.008153,3.004843663886552,3.018163206231919,0.9718882253005778,0.0,0.009415695900493173,0.0,0.027227133565992597,0.0
5.150042821704204e-5,1,0.008154,3.004843531088781,3.0181607068964724,0.9718883467078578,0.0,0.009416910284456187,0.0,0.027228143628622536,0.0
5.150042821704204e-5,1,0.008155,3.004843398274853,3.0181582070131396,0.9718884681409874,0.0,0.009418124688921224,0.0,0.02722915375001918,0.0
5.150042821704204e-5,1,0.008156,3.00484326544477,3.0181557065818443,0.9718885895999705,0.0,0.009419339113890103,0.0,0.027230163930158875,0.0
5.150042821704204e-5,1,0.008157,3.004843132598529,3.018153205602463,0.9718887110848097,0.0,0.009420553559364647,0.0,0.027231174169029898,0.0
5.150042821704204e-5,1,0.008158,3.0048429997361334,3.0181507040748783,0.9718888325955075,0.0,0.009421768025346678,0.0,0.027232184466616207,0.0
5.150042821704204e-5,1,0.008159,3.004842866857582,3.0181482019989883,0.9718889541320673,0.0,0.00942298251183802,0.0,0.027233194822899393,0.0
5.150042821704204e-5,1,0.00816,3.004842733962874,3.0181456993746716,0.9718890756944919,0.0,0.00942419701884049,0.0,0.027234205237866058,0.0
5.150042821704204e-5,1,0.008161,3.004842601052011,3.0181431962018315,0.9718891972827844,0.0,0.009425411546355913,0.0,0.027235215711496365,0.0
5.150042821704204e-5,1,0.008162,3.004842468124993,3.018140692480356,0.9718893188969481,0.0,0.00942662609438611,0.0,0.027236226243774902,0.0
5.150042821704204e-5,1,0.008163,3.0048423351818188,3.018138188210122,0.9718894405369851,0.0,0.009427840662932903,0.0,0.02723723683468824,0.0
5.150042821704204e-5,1,0.008164,3.00484220222249,3.0181356833910336,0.9718895622028991,0.0,0.009429055251998105,0.0,0.027238247484216067,0.0
5.150042821704204e-5,1,0.008165,3.0048420692470046,3.018133178022959,0.9718896838946928,0.0,0.00943026986158355,0.0,0.02723925819234633,0.0
5.150042821704204e-5,1,0.008166,3.004841936255364,3.0181306721057917,0.9718898056123689,0.0,0.00943148449169105,0.0,0.027240268959062976,0.0
5.150042821704204e-5,1,0.008167,3.004841803247569,3.0181281656394225,0.9718899273559309,0.0,0.009432699142322426,0.0,0.027241279784347823,0.0
5.150042821704204e-5,1,0.008168,3.0048416702236183,3.0181256586237546,0.9718900491253814,0.0,0.009433913813479498,0.0,0.027242290668183577,0.0
5.150042821704204e-5,1,0.008169,3.004841537183513,3.0181231510586684,0.9718901709207235,0.0,0.009435128505164089,0.0,0.027243301610554552,0.0
5.150042821704204e-5,1,0.00817,3.0048414041272533,3.018120642944054,0.9718902927419603,0.0,0.009436343217378018,0.0,0.0272443126114439,0.0
5.150042821704204e-5,1,0.008171,3.004841271054838,3.01811813427978,0.9718904145890944,0.0,0.009437557950123104,0.0,0.02724532367084018,0.0
5.150042821704204e-5,1,0.008172,3.0048411379662685,3.0181156250657555,0.9718905364621291,0.0,0.009438772703401172,0.0,0.027246334788722813,0.0
5.150042821704204e-5,1,0.008173,3.0048410048615435,3.018113115301862,0.9718906583610671,0.0,0.00943998747721403,0.0,0.027247345965076986,0.0
5.150042821704204e-5,1,0.008174,3.0048408717406647,3.018110604987989,0.9718907802859115,0.0,0.00944120227156351,0.0,0.027248357199885925,0.0
5.150042821704204e-5,1,0.008175,3.0048407386036313,3.0181080941240257,0.9718909022366652,0.0,0.009442417086451424,0.0,0.027249368493134803,0.0
5.150042821704204e-5,1,0.008176,3.0048406054504433,3.0181055827098673,0.9718910242133311,0.0,0.009443631921879596,0.0,0.027250379844804183,0.0
5.150042821704204e-5,1,0.008177,3.004840472281102,3.01810307074538,0.9718911462159125,0.0,0.00944484677784984,0.0,0.02725139125488329,0.0
5.150042821704204e-5,1,0.008178,3.004840339095605,3.0181005582304787,0.9718912682444122,0.0,0.00944606165436398,0.0,0.027252402723350406,0.0
5.150042821704204e-5,1,0.008179,3.004840205893954,3.018098045165033,0.971891390298833,0.0,0.00944727655142383,0.0,0.027253414250193054,0.0
5.150042821704204e-5,1,0.00818,3.00484007267615,3.0180955315489464,0.971891512379178,0.0,0.00944849146903121,0.0,0.027254425835391862,0.0
5.150042821704204e-5,1,0.008181,3.004839939442191,3.0180930173821006,0.9718916344854504,0.0,0.00944970640718794,0.0,0.02725543747893232,0.0
5.150042821704204e-5,1,0.008182,3.0048398061920794,3.0180905026643625,0.9718917566176524,0.0,0.009450921365895837,0.0,0.02725644918080276,0.0
5.150042821704204e-5,1,0.008183,3.0048396729258124,3.0180879873956585,0.9718918787757874,0.0,0.009452136345156719,0.0,0.02725746094097918,0.0
5.150042821704204e-5,1,0.008184,3.0048395396433927,3.0180854715758416,0.9718920009598588,0.0,0.009453351344972405,0.0,0.02725847275945127,0.0
5.150042821704204e-5,1,0.008185,3.004839406344819,3.0180829552048247,0.971892123169869,0.0,0.009454566365344714,0.0,0.027259484636199423,0.0
5.150042821704204e-5,1,0.008186,3.004839273030092,3.018080438282495,0.9718922454058213,0.0,0.009455781406275461,0.0,0.027260496571207295,0.0
5.150042821704204e-5,1,0.008187,3.004839139699212,3.0180779208087203,0.9718923676677186,0.0,0.009456996467766467,0.0,0.027261508564461762,0.0
5.150042821704204e-5,1,0.008188,3.004839006352178,3.0180754027834054,0.9718924899555634,0.0,0.009458211549819547,0.0,0.027262520615944717,0.0
5.150042821704204e-5,1,0.008189,3.0048388729889903,3.0180728842064295,0.9718926122693593,0.0,0.009459426652436516,0.0,0.02726353272564073,0.0
5.150042821704204e-5,1,0.00819,3.0048387396096503,3.0180703650776977,0.9718927346091091,0.0,0.009460641775619194,0.0,0.027264544893531008,0.0
5.150042821704204e-5,1,0.008191,3.004838606214157,3.01806784539707,0.9718928569748153,0.0,0.0094618569193694,0.0,0.027265557119603708,0.0
