MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
2.447832295887157e-6,1,6.6e-5,3.0007199070333606,3.0616386462062626,0.9896065695691441,0.0,7.427156235434651e-5,0.0,0.008222765542234224,0.0
2.447832295887157e-6,1,6.7e-5,3.0007199059812195,3.0616385019559487,0.9896065711646929,0.0,7.539692244816064e-5,0.0,0.008222794894389776,0.0
2.447832295887157e-6,1,6.8e-5,3.0007199049132574,3.0616383555357056,0.98960657278426,0.0,7.652228404828066e-5,0.0,0.008222824687775828,0.0
2.447832295887157e-6,1,6.9e-5,3.0007199038294736,3.0616382069456685,0.9896065744278486,0.0,7.764764717718308e-5,0.0,0.008222854922370746,0.0
2.447832295887157e-6,1,7.0e-5,3.0007199027298683,3.0616380561857324,0.9896065760954583,0.0,7.877301185734409e-5,0.0,0.008222885598176799,0.0
2.447832295887157e-6,1,7.1e-5,3.0007199016144406,3.061637903255803,0.9896065777870907,0.0,7.989837811123967e-5,0.0,0.008222916715189252,0.0
2.447832295887157e-6,1,7.2e-5,3.000719900483192,3.0616377481559556,0.9896065795027469,0.0,8.10237459613455e-5,0.0,0.008222948273391963,0.0
2.447832295887157e-6,1,7.3e-5,3.0007198993361213,3.061637590886108,0.9896065812424285,0.0,8.214911543013704e-5,0.0,0.00822298027278194,0.0
2.447832295887157e-6,1,7.4e-5,3.00071989817323,3.0616374314462442,0.9896065830061365,0.0,8.327448654008944e-5,0.0,0.008223012713350283,0.0
2.447832295887157e-6,1,7.5e-5,3.000719896994516,3.0616372698362713,0.989606584793872,0.0,8.439985931367762e-5,0.0,0.008223045595093204,0.0
2.447832295887157e-6,1,7.6e-5,3.00071989579998,3.06163710605621,0.9896065866056364,0.0,8.552523377337619e-5,0.0,0.008223078917997746,0.0
2.447832295887157e-6,1,7.7e-5,3.000719894589624,3.061636940106085,0.9896065884414316,0.0,8.665060994165947e-5,0.0,0.008223112682053902,0.0
2.447832295887157e-6,1,7.8e-5,3.0007198933634447,3.0616367719857434,0.989606590301258,0.0,8.777598784100155e-5,0.0,0.008223146887260696,0.0
2.447832295887157e-6,1,7.9e-5,3.0007198921214444,3.061636601695178,0.9896065921851167,0.0,8.890136749387617e-5,0.0,0.008223181533608374,0.0
2.447832295887157e-6,1,8.0e-5,3.0007198908636226,3.0616364292344627,0.9896065940930109,0.0,9.002674892275687e-5,0.0,0.008223216621079344,0.0
2.447832295887157e-6,1,8.1e-5,3.0007198895899796,3.0616362546034246,0.9896065960249399,0.0,9.115213215011676e-5,0.0,0.008223252149677103,0.0
2.447832295887157e-6,1,8.2e-5,3.0007198883005146,3.0616360778020693,0.989606597980906,0.0,9.227751719842879e-5,0.0,0.008223288119389074,0.0
2.447832295887157e-6,1,8.3e-5,3.000719886995228,3.0616358988304078,0.9896065999609109,0.0,9.34029040901655e-5,0.0,0.008223324530201533,0.0
2.447832295887157e-6,1,8.4e-5,3.0007198856741195,3.061635717688401,0.9896066019649552,0.0,9.45282928477992e-5,0.0,0.008223361382109131,0.0
2.447832295887157e-6,1,8.5e-5,3.00071988433719,3.0616355343759314,0.9896066039930412,0.0,9.565368349380187e-5,0.0,0.008223398675105804,0.0
2.447832295887157e-6,1,8.6e-5,3.000719882984438,3.0616353488930264,0.9896066060451696,0.0,9.677907605064513e-5,0.0,0.008223436409179571,0.0
2.447832295887157e-6,1,8.7e-5,3.0007198816158653,3.0616351612396366,0.9896066081213418,0.0,9.790447054080035e-5,0.0,0.008223474584321665,0.0
2.447832295887157e-6,1,8.8e-5,3.0007198802314705,3.0616349714157165,0.9896066102215602,0.0,9.902986698673856e-5,0.0,0.008223513200523325,0.0
2.447832295887157e-6,1,8.9e-5,3.0007198788312546,3.0616347794212366,0.9896066123458259,0.0,0.00010015526541093042,0.0,0.008223552257773015,0.0
2.447832295887157e-6,1,9.0e-5,3.000719877415216,3.061634585256154,0.98960661449414,0.0,0.00010128066583584638,0.0,0.008223591756064819,0.0
2.447832295887157e-6,1,9.1e-5,3.000719875983357,3.061634388920457,0.9896066166665047,0.0,0.00010240606828395638,0.0,0.00822363169538358,0.0
2.447832295887157e-6,1,9.2e-5,3.0007198745356756,3.0616341904140585,0.989606618862921,0.0,0.00010353147277773018,0.0,0.008223672075725623,0.0
