MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
3.003480593992993e-6,2,5.3e-5,3.000819006635767,3.1025201324612466,1.0083820648657358,0.0,4.945561879915003e-5,0.0,0.009752480154964167,-0.0
3.003480593992993e-6,2,5.4e-5,3.0008190057572746,3.1025199905641507,1.0083820545237554,0.0,5.038873811553152e-5,0.0,0.009752515046224168,-0.0
3.003480593992993e-6,2,5.5e-5,3.0008190048623593,3.102519846014082,1.0083820439884597,0.0,5.132185711979456e-5,0.0,0.009752550589636805,-0.0
3.003480593992993e-6,2,5.6e-5,3.0008190039510225,3.1025196988110784,1.0083820332598477,0.0,5.225497580616176e-5,0.0,0.009752586785203129,-0.0
3.003480593992993e-6,2,5.7e-5,3.0008190030232638,3.1025195489550836,1.00838202233792,0.0,5.318809416885597e-5,0.0,0.009752623632919708,-0.0
3.003480593992993e-6,2,5.8e-5,3.000819002079083,3.102519396446137,1.0083820112226771,0.0,5.4121212202100136e-5,0.0,0.009752661132777075,-0.0
3.003480593992993e-6,2,5.9e-5,3.0008190011184808,3.1025192412843103,1.0083819999141195,0.0,5.5054329900117354e-5,0.0,0.009752699284769625,-0.0
3.003480593992993e-6,2,6.0e-5,3.0008190001414565,3.102519083469199,1.0083819884122425,0.0,5.598744725713091e-5,0.0,0.009752738088923225,-0.0
3.003480593992993e-6,2,6.1e-5,3.0008189991480094,3.102518923001106,1.0083819767170499,0.0,5.6920564267364215e-5,0.0,0.009752777545205076,-0.0
3.003480593992993e-6,2,6.2e-5,3.0008189981381403,3.1025187598799633,1.008381964828541,0.0,5.785368092504086e-5,0.0,0.009752817653625493,-0.0
3.003480593992993e-6,2,6.3e-5,3.000818997111849,3.1025185941056086,1.0083819527467135,0.0,5.8786797224384574e-5,0.0,0.009752858414187169,-0.0
3.003480593992993e-6,2,6.4e-5,3.000818996069135,3.102518425677987,1.008381940471567,0.0,5.9719913159619245e-5,0.0,0.009752899826885935,-0.0
3.003480593992993e-6,2,6.5e-5,3.0008189950099986,3.102518254597125,1.0083819280031017,0.0,6.065302872496897e-5,0.0,0.009752941891727646,-0.0
3.003480593992993e-6,2,6.6e-5,3.0008189939344394,3.10251808086298,1.008381915341317,0.0,6.158614391465798e-5,0.0,0.009752984608700454,-0.0
3.003480593992993e-6,2,6.7e-5,3.000818992842458,3.102517904475516,1.0083819024862135,0.0,6.251925872291067e-5,0.0,0.009753027977802838,-0.0
3.003480593992993e-6,2,6.8e-5,3.000818991734053,3.1025177254346104,1.008381889437788,0.0,6.345237314395163e-5,0.0,0.009753071999046197,-0.0
3.003480593992993e-6,2,6.9e-5,3.0008189906092255,3.10251754374043,1.0083818761960444,0.0,6.438548717200562e-5,0.0,0.00975311667240481,-0.0
3.003480593992993e-6,2,7.0e-5,3.000818989467975,3.1025173593928397,1.0083818627609806,0.0,6.53186008012976e-5,0.0,0.009753161997884811,-0.0
3.003480593992993e-6,2,7.1e-5,3.0008189883103014,3.102517172391612,1.0083818491325929,0.0,6.625171402605268e-5,0.0,0.009753207975509588,-0.0
3.003480593992993e-6,2,7.2e-5,3.000818987136205,3.1025169827368417,1.008381835310883,0.0,6.718482684049616e-5,0.0,0.00975325460525795,-0.0
3.003480593992993e-6,2,7.3e-5,3.000818985945685,3.1025167904285906,1.0083818212958522,0.0,6.811793923885355e-5,0.0,0.009753301887117085,-0.0
3.003480593992993e-6,2,7.4e-5,3.0008189847387414,3.102516595466649,1.0083818070874977,0.0,6.905105121535051e-5,0.0,0.009753349821106637,-0.0
3.003480593992993e-6,2,7.5e-5,3.000818983515375,3.102516397850988,1.0083817926858187,0.0,6.998416276421296e-5,0.0,0.009753398407221154,-0.0
3.003480593992993e-6,2,7.6e-5,3.000818982275584,3.1025161975816813,1.0083817780908175,0.0,7.091727387966694e-5,0.0,0.009753447645443105,-0.0
3.003480593992993e-6,2,7.7e-5,3.0008189810193704,3.1025159946586403,1.0083817633024914,0.0,7.185038455593873e-5,0.0,0.00975349753577964,-0.0
3.003480593992993e-6,2,7.8e-5,3.000818979746733,3.1025157890817097,1.00838174832084,0.0,7.27834947872548e-5,0.0,0.009753548078235034,-0.0
3.003480593992993e-6,2,7.9e-5,3.000818978457671,3.1025155808509415,1.0083817331458618,0.0,7.371660456784183e-5,0.0,0.009753599272804914,-0.0
3.003480593992993e-6,2,8.0e-5,3.0008189771521856,3.1025153699663046,1.0083817177775594,0.0,7.464971389192672e-5,0.0,0.009753651119477857,-0.0
3.003480593992993e-6,2,8.1e-5,3.0008189758302755,3.102515156427728,1.0083817022159307,0.0,7.558282275373651e-5,0.0,0.009753703618258926,-0.0
3.003480593992993e-6,2,8.2e-5,3.000818974491942,3.1025149402349697,1.0083816864609716,0.0,7.651593114749854e-5,0.0,0.009753756769163022,-0.0
3.003480593992993e-6,2,8.3e-5,3.0008189731371844,3.102514721388381,1.008381670512688,0.0,7.744903906744032e-5,0.0,0.009753810572153547,-0.0
3.003480593992993e-6,2,8.4e-5,3.000818971766002,3.102514499887672,1.0083816543710766,0.0,7.838214650778957e-5,0.0,0.009753865027243524,-0.0
